Date,Close,High,Low,Open,Volume
,HINDUNILVR.NS,HINDUNILVR.NS,HINDUNILVR.NS,HINDUNILVR.NS,HINDUNILVR.NS
1996-01-01,34.62384033203125,35.05520304983011,34.62384033203125,34.845123929040525,11000
1996-01-02,34.99357223510742,35.12522213206642,34.635037618644134,34.6238331447503,203500
1996-01-03,34.78628158569336,34.92913376520211,34.62101832988224,34.993558931339955,58000
1996-01-04,34.789100646972656,34.901143269232485,34.677060161748095,34.73308040436037,111500
1996-01-05,34.73308563232422,34.957170910572806,34.45298010303128,34.78910588336857,39500
1996-01-08,34.74707794189453,34.81710429636265,34.466972524022054,34.733071816187014,107500
1996-01-09,34.878726959228516,35.013178504982974,34.6210304783202,34.74707920315903,114500
1996-01-10,35.1280403137207,35.181258918463975,34.735892091057,34.878744392091754,113500
1996-01-11,34.95716094970703,35.18124402706869,34.73587738817497,35.1280254448516,67500
1996-01-12,34.97677230834961,35.18124811347968,34.95716501009008,34.95716501009008,57000
1996-01-15,34.95716094970703,35.06920141987037,34.95716094970703,34.976768245689115,18500
1996-01-16,35.088809967041016,35.125225044474064,34.901139822087046,34.95716219620133,62000
1996-01-17,35.25127410888672,35.349310599141205,34.957164638123274,35.08881241815917,139500
1996-01-18,35.29329299926758,35.34931324445226,34.957167254088695,35.25127674686137,105500
1996-01-19,35.674224853515625,36.088779659682764,35.156030277289375,35.29328132853062,345000
1996-01-22,35.60700988769531,35.685439081272676,35.36331734733544,35.67423460547087,65500
1996-01-23,35.65742111206055,35.90951428249181,35.573388630560274,35.60700205056734,109500
1996-01-24,35.4837646484375,35.573398322508865,35.18125019705839,35.657430826903735,82500
1996-01-25,35.46135330200195,35.573395921287066,34.50899424363132,35.483762253266015,136500
1996-01-26,35.46135330200195,35.46135330200195,35.46135330200195,35.46135330200195,0
1996-01-29,35.783470153808594,35.937529001456966,35.013180189636586,35.46134846865695,169000
1996-01-30,36.043968200683594,36.13360399859033,35.71344581256021,35.78347217689856,46000
1996-01-31,36.01876449584961,36.07758853025936,35.85350327994557,36.043972964566365,84000
1996-02-01,36.298866271972656,36.30167006203442,35.909519845637284,36.01876080629051,214000
1996-02-02,36.954315185546875,39.15874829471925,36.3016731560639,36.29886936576317,95500
1996-02-05,38.0831413269043,38.90664781297361,37.14198678304054,36.95431235821477,216000
1996-02-06,37.48651123046875,38.094339517230296,36.41370689147014,38.08313718031594,142000
1996-02-07,37.57054901123047,37.646174412717,35.0131846375978,37.48651651328616,98500
1996-02-08,38.43046951293945,38.82261973419542,37.590153105481285,37.57054794515713,163000
1996-02-09,38.23160171508789,38.542518994965874,37.674190224403354,38.430474229112534,113000
1996-02-12,39.130733489990234,39.382830978629435,37.81423862955318,38.23159732050022,227500
1996-02-13,39.741363525390625,40.055080268885064,38.0327185315654,39.13073140786601,219000
1996-02-14,39.55088424682617,40.61528569219412,39.27077882825931,39.74135815396777,96000
1996-02-15,40.004661560058594,40.22314346443348,39.28758803326397,39.55088783445162,148500
