Date,Close,High,Low,Open,Volume
,INDUSINDBK.NS,INDUSINDBK.NS,INDUSINDBK.NS,INDUSINDBK.NS,INDUSINDBK.NS
2002-07-01,13.320384979248047,13.535229347483023,13.105539245065891,13.248769734520662,84409
2002-07-02,13.356195449829102,13.606848189670433,13.248773237310685,13.320388500972143,34616
2002-07-03,12.854890823364258,13.60684764694819,12.640045040949216,13.356194917104384,89445
2002-07-04,12.89069652557373,13.141349231204913,12.819081271686628,13.06973397731781,58765
2002-07-05,12.962310791015625,13.033926039441685,12.640042856071986,12.783273352924104,30847
2002-07-08,13.284577369689941,13.499423115124635,13.0697329902025,13.0697329902025,60407
2002-07-09,13.284577369689941,13.499423115124635,13.10553993146799,13.320385676902683,50930
2002-07-10,13.069732666015625,13.535229720656874,13.033925725638305,13.535229720656874,42355
2002-07-11,12.89069652557373,13.177156175174787,12.819081271686628,12.89069652557373,26325
2002-07-12,12.640044212341309,12.890696925753778,12.532622011149506,12.890696925753778,32957
2002-07-15,12.281970024108887,12.747467167435074,12.210354763763133,12.425200544800395,34568
2002-07-16,12.389391899108887,12.568429362193971,12.17454748978576,12.17454748978576,31833
2002-07-17,12.21035385131836,12.4610065608242,12.174546906794971,12.4610065608242,22651
2002-07-18,12.067126274108887,12.353585965332893,12.031317958988666,12.317779016160225,11050
2002-07-19,12.17454719543457,12.281969397498923,11.959702791305865,12.031316682050495,11950
2002-07-22,11.673242568969727,11.99551056331848,11.565820359502645,11.74485783059695,31590
2002-07-23,11.565818786621094,11.780664542285036,11.458396591762781,11.601627095538744,39520
2002-07-24,11.458394050598145,11.63743145763874,11.31516426156037,11.31516426156037,24985
2002-07-25,11.7090482711792,11.88808570234112,11.530010840017276,11.88808570234112,24071
2002-07-26,11.350973129272461,11.744854921748212,11.315165507327325,11.744854921748212,64231
2002-07-29,11.315166473388672,11.386781040419638,11.100321406348488,11.350974098390976,52025
2002-07-30,11.458394050598145,12.174543678760529,11.243549025554728,12.174543678760529,31304
2002-07-31,11.386781692504883,11.816471851192254,11.171937296134876,11.422589319557776,27554
2002-08-01,11.530011177062988,11.816470802106423,11.45839592931532,11.816470802106423,23971
2002-08-02,11.458394050598145,11.601624522609427,11.386778814592503,11.458394050598145,33639
2002-08-05,11.744857788085938,11.78066610174369,11.565820317639666,11.60162863129742,41042
2002-08-06,11.7090482711792,11.88808570234112,11.63743302552499,11.88808570234112,8592
2002-08-07,11.780662536621094,11.995506889760355,11.744854233799828,11.995506889760355,24862
2002-08-08,11.530011177062988,11.923892990754306,11.494202870215535,11.780663861206207,24957
2002-08-09,11.422589302062988,11.601627437053246,11.350974731040564,11.601627437053246,8215
2002-08-12,11.565818786621094,11.673240981479406,11.315166770960479,11.315166770960479,16159
