Date,Close,High,Low,Open,Volume
,DRREDDY.NS,DRREDDY.NS,DRREDDY.NS,DRREDDY.NS,DRREDDY.NS
1996-01-01,9.973281860351562,10.107452087884502,9.973281860351562,10.08956238300221,14000
1996-01-02,9.888310432434082,9.973283989682876,9.886073792332226,9.973283989682876,42000
1996-01-03,9.892781257629395,9.95092109543891,9.883836404726969,9.88830883117818,56000
1996-01-04,9.537232398986816,9.615497737030433,9.488036556200425,9.892782233151628,18000
1996-01-05,9.311378479003906,9.657983420165984,9.302433626231542,9.537231319851504,60000
1996-01-08,9.19062614440918,9.57077388254656,9.168264864000932,9.311379105881318,62000
1996-01-09,8.93570327758789,9.21298774496406,8.810478749699655,9.190625612821076,90000
1996-01-10,9.076581954956055,9.125777793891645,8.946884144317915,8.93570350447659,34000
1996-01-11,9.280073165893555,9.302434446768771,9.168265055461102,9.076582439027618,28000
1996-01-12,9.302433013916016,9.347156421805892,9.302433013916016,9.280071736485105,24000
1996-01-15,9.302433013916016,9.335975783090436,9.302433013916016,9.302433013916016,10000
1996-01-16,9.17944622039795,9.235350278808447,9.145904297168592,9.302434978295397,54000
1996-01-17,9.21298885345459,9.21298885345459,9.114597166243385,9.210752213457123,64000
1996-01-18,9.148140907287598,9.21298982560541,9.078819561531144,9.078819561531144,52000
1996-01-19,9.170500755310059,9.212988382809225,9.123541554100832,9.14813947464705,52000
1996-01-22,9.13919448852539,9.190626115726381,9.083290434651074,9.1705006222105,68000
1996-01-23,9.289017677307129,9.378463650541564,9.16826471776108,9.139194371271515,68000
1996-01-24,9.362810134887695,9.380699840493538,9.215223475751941,9.289017231833876,104000
1996-01-25,9.481328010559082,9.481328010559082,9.212988377613414,9.362810834633073,88000
1996-01-26,9.481328010559082,9.481328010559082,9.481328010559082,9.481328010559082,0
1996-01-29,9.492507934570312,9.526049853014804,9.302433651272409,9.481327295088816,102000
1996-01-30,9.508161544799805,9.526050398388728,9.436604424387786,9.492508478023936,70000
1996-01-31,9.619970321655273,9.635623389520651,9.528287701431687,9.508162206600742,46000
1996-02-01,9.581954956054688,9.716125203655967,9.581954956054688,9.619970158101589,22000
1996-02-02,10.018007278442383,10.194664310953716,9.704945057476582,9.5819554443179,52000
1996-02-05,10.286345481872559,10.286345481872559,10.062729275744895,10.018005863913736,50000
1996-02-06,10.174537658691406,10.286345764830871,10.156647952255577,10.286345764830871,62000
1996-02-07,10.293054580688477,10.375793198254689,10.04260464712498,10.174538254212825,142000
1996-02-08,10.64413070678711,10.64413070678711,10.331068540721665,10.331068540721665,56000
1996-02-09,11.042169570922852,11.180811393352522,10.68885552143937,10.91247174930642,120000
1996-02-12,11.5967378616333,11.62804399744961,11.044405498785412,11.04216971181063,130000
1996-02-13,11.865077018737793,11.9411065681616,11.051113256012483,11.596737382357992,126000
1996-02-14,11.827061653137207,12.164722620572611,11.630279142123179,12.164722620572611,110000
1996-02-15,11.94781494140625,12.075276121109034,11.675002874589948,11.827061975468391,86000
1996-02-16,12.00819206237793,12.075276762676037,11.728671766945615,11.94781557620116,204000
1996-02-19,11.874021530151367,12.421881466949827,11.874021530151367,12.008191780627767,136000
1996-02-20,12.017134666442871,12.07527450167413,11.851658307198683,11.874019585434993,144000
1996-02-21,12.017134666442871,12.017134666442871,12.017134666442871,12.017134666442871,0
1996-02-22,11.905327796936035,11.94110635762063,11.686183153086201,12.017135905703913,78000
1996-02-23,12.026081085205078,12.052915648120656,11.851660691395098,11.905328964197999,90000
1996-02-26,12.04396915435791,12.115526273002393,11.851659078115311,12.026079448182719,94000
1996-02-27,11.784575462341309,11.941106993558241,11.746560259761036,12.043970254376031,84000
1996-02-28,11.583318710327148,11.851658314467887,11.583318710327148,11.784573626689724,50000
1996-02-29,11.628043174743652,11.717490001914484,11.406662746661333,11.583319761158236,124000
1996-03-01,11.607917785644531,11.697364613619548,11.453622903067204,11.628043279287501,110000
1996-03-04,11.675002098083496,11.739851003591996,11.574374633161364,11.607917405811456,192000
1996-03-05,11.675002098083496,11.675002098083496,11.675002098083496,11.675002098083496,0
1996-03-06,11.869548797607422,11.874020371128095,11.721961280580933,11.675002081360583,62000
1996-03-07,11.851658821105957,11.918743511751876,11.721961013232809,11.851658821105957,92000
1996-03-08,11.404426574707031,11.806935577326358,11.404426574707031,11.851658989401425,82000
1996-03-11,11.630278587341309,11.672766212743033,11.471511284598376,11.404426592892868,84000
1996-03-12,11.713018417358398,11.713018417358398,11.58779302092181,11.630279797717044,150000
1996-03-13,11.717489242553711,11.717489242553711,11.460330270874072,11.628042421179547,36000
1996-03-14,11.623571395874023,11.628043822784633,11.610154115142192,11.717490654940415,34000
1996-03-15,11.500582695007324,11.632516303886208,11.493874481124264,11.623571450023318,32000
1996-03-18,11.670531272888184,11.784576033124514,11.549779151440891,11.784576033124514,66000
1996-03-19,11.525177955627441,11.67276459817676,11.496107613799056,11.670527958713336,94000
1996-03-20,11.525177955627441,11.525177955627441,11.525177955627441,11.525177955627441,0
1996-03-21,11.65934944152832,11.672766721665658,11.482692425013486,11.525180052267636,46000
1996-03-22,11.654876708984375,11.659349135579461,11.516234896649294,11.659349135579461,56000
1996-03-25,11.677237510681152,11.715251852863286,11.518469370254675,11.654875380255142,56000
1996-03-26,11.704072952270508,11.717490232518639,11.625807616726863,11.677239244802427,52000
1996-03-27,11.628043174743652,11.717490001914484,11.628043174743652,11.70407272193041,10000
1996-03-28,11.762212753295898,11.85165958191787,11.552013814970895,11.628043363391118,24000
1996-03-29,11.632514953613281,11.695127217329214,11.630278313893076,11.762211907457441,28000
1996-04-01,11.806936264038086,11.806936264038086,11.473748573407748,11.628043458361242,16000
1996-04-02,11.697362899780273,11.759975158372248,11.632514001651131,11.806934352316228,36000
1996-04-03,11.851658821105957,11.851658821105957,11.71748943981412,11.697363947317532,46000
1996-04-04,11.918744087219238,11.941106220532994,11.67500237878237,11.8516593933343,50000
1996-04-05,11.918744087219238,11.918744087219238,11.918744087219238,11.918744087219238,0
1996-04-08,11.762212753295898,11.762212753295898,11.675002564554973,11.91874427687026,78000
1996-04-09,11.715252876281738,11.784574207116043,11.652640611675352,11.762212074736528,138000
1996-04-10,11.851658821105957,11.853894607815302,11.63027840364349,11.715252800076653,86000
1996-04-11,11.896382331848145,11.94110574366145,11.76221209640823,11.85165892003484,58000
1996-04-12,11.806936264038086,11.87402095953838,11.762212849361829,11.8963830933906,34000
1996-04-15,11.762212753295898,11.89191056949494,11.762212753295898,11.806936167606883,32000
1996-04-16,11.784575462341309,11.849424373607045,11.717490764113542,11.762213327579907,56000
1996-04-17,12.30783462524414,12.365974456113383,11.811406437784827,11.78457273530887,144000
1996-04-18,12.629842758178711,12.757303922771253,12.522507085523312,12.307835740212512,176000
1996-04-19,12.69469165802002,13.148632266819268,12.611953903639193,12.629842755897814,218000
1996-04-22,12.569467544555664,12.723763282577048,12.484493994979912,12.694692935075773,118000
1996-04-23,12.25864028930664,12.444242148901798,12.209444451239852,12.569466677758168,114000
1996-04-24,12.73047161102295,12.790848093441676,12.477785040832314,12.258641245217039,148000
1996-04-25,13.030116081237793,13.193355804935488,12.746123404768182,12.730470339004576,164000
1996-04-26,13.02787971496582,13.103909258711068,12.611954290624539,13.030116354709339,382000
1996-04-29,12.582884788513184,12.598537855654445,12.477784892254839,13.027880588148806,98000
1996-04-30,12.34361457824707,12.589592060376505,12.303363593458164,12.582883847254394,58000
1996-05-01,12.477785110473633,12.522508525814324,12.298892302139068,12.343615717479757,24000
1996-05-02,12.522507667541504,12.522507667541504,12.388338283743387,12.477784255266085,34000
1996-05-03,12.750596046447754,12.835570442762343,12.520271629441185,12.522507416147409,224000
1996-05-06,12.790846824645996,12.790846824645996,12.52250721374582,12.750595840359564,196000
1996-05-07,12.701401710510254,12.746125127176166,12.522508896874829,12.790848543842078,118000
1996-05-08,12.967503547668457,12.969739334290287,12.567230353142067,12.70139972918211,86000
1996-05-09,12.831099510192871,12.880294500710464,12.670095551699818,12.967505546913015,88000
1996-05-10,12.746124267578125,12.746124267578125,12.457659145216702,12.831098668209865,138000
1996-05-13,12.609718322753906,12.634316243074487,12.522508134728696,12.74612435142028,90000
1996-05-14,12.618663787841797,12.734944328521534,12.569467944815852,12.609718934013769,80000
1996-05-15,12.824390411376953,12.835571905266475,12.723763790597005,12.618663889838672,58000
1996-05-16,12.898181915283203,13.103908400754793,12.83780544158313,12.824388163084869,80000
1996-05-17,12.927253723144531,12.969740496992817,12.69916508100645,12.898183376286145,124000
1996-05-20,12.882530212402344,12.969740399292391,12.663386425260438,12.927253625764157,100000
1996-05-21,12.913836479187012,13.059187360856662,12.679039622898335,12.882530345418944,114000
1996-05-22,13.02787971496582,13.081547979444634,12.880293053934237,12.91383582586201,142000
1996-05-23,13.103910446166992,13.103910446166992,12.938434917332753,13.027880895532066,68000
1996-05-24,12.983158111572266,13.148633637585002,12.949615337176832,13.103910222733818,54000
1996-05-27,12.994338035583496,13.05918694089085,12.837806518748831,12.983157395744193,146000
1996-05-28,12.925017356872559,12.96974077151791,12.79084796596468,12.994338692224265,172000
1996-05-29,13.081549644470215,13.14863434383621,12.925018110597403,12.969741527850811,98000
1996-05-30,12.828861236572266,12.857931581604635,12.81320817071517,13.081547783023845,20000
1996-05-31,13.112854957580566,13.193356932978162,12.857932604173632,12.82886225682935,124000
1996-06-03,13.19335651397705,13.238079927002943,13.059187127927528,13.112854541136077,42000
1996-06-04,13.873150825500488,13.908929387435514,13.193357295706793,13.193357295706793,182000
1996-06-05,13.998374938964844,13.998374938964844,13.864205549056216,13.864205549056216,124000
1996-06-06,13.774759292602539,13.864206124942486,13.506420501639127,13.506420501639127,70000
1996-06-07,13.678603172302246,13.730035651327386,13.577976560106649,13.620463332966386,96000
1996-06-10,13.640588760375977,13.774758144676614,13.59586534793305,13.774758144676614,48000
1996-06-11,13.560088157653809,13.658479845567811,13.506420739726376,13.595866720614838,74000
1996-06-12,13.906692504882812,13.908929144793097,13.419209073879646,13.57350481261816,1076000
1996-06-13,14.08335018157959,14.087822608580622,13.698729989773117,13.908929793680482,1166000
1996-06-14,14.459026336669922,14.637918298099619,14.083350146765946,14.083350146765946,178000
1996-06-17,14.199630737304688,14.646863201471765,14.132546038285273,14.624501919474703,98000
1996-06-18,13.705438613891602,14.154906850117706,13.6405897040146,14.154906850117706,118000
1996-06-19,13.745687484741211,14.221989355693177,13.745687484741211,14.04309657413647,80000
1996-06-20,13.544432640075684,13.640587670585994,13.193355287943831,13.640587670585994,88000
1996-06-21,13.513126373291016,13.595864124396293,13.416971343751882,13.416971343751882,92000
1996-06-24,13.23137092590332,13.430390072199678,13.202301432366907,13.428153432371857,54000
1996-06-25,13.213482856750488,13.37225017282363,13.150870586305464,13.193357362246273,108000
1996-06-26,13.106147766113281,13.327527362693738,13.106147766113281,13.238081379853606,30000
1996-06-27,13.291747093200684,13.327525652350866,12.969740060849043,13.014463473043806,168000
1996-06-28,13.408028602600098,13.64058968056936,13.240316434396375,13.240316434396375,96000
1996-07-01,13.651769638061523,13.685312411235113,13.374486011535387,13.416972784930865,230000
1996-07-02,13.861970901489258,14.031918866209729,13.285040600803491,13.372250796714537,358000
1996-07-03,13.846315383911133,13.953651915919815,13.419208454767942,13.774758264590776,280000
1996-07-04,13.875386238098145,13.953652426676475,13.416973159101158,13.555614976230645,326000
1996-07-05,14.271186828613281,14.353925442665647,13.732271782486494,13.732271782486494,384000
1996-07-08,14.543999671936035,14.664752639766942,14.087822362149195,14.311438590119817,332000
1996-07-09,14.75866985321045,14.935326863755936,14.445606818143212,14.445606818143212,564000
1996-07-10,14.508218765258789,14.75866952902245,14.360632957117815,14.53505332403726,368000
1996-07-11,14.271186828613281,14.535054031582728,14.230935841514336,14.530582457930105,220000
1996-07-12,13.998374938964844,14.199629876855962,13.864205549056216,14.154906462543694,162000
1996-07-15,14.043097496032715,14.043097496032715,13.830661930788452,13.964832165534993,138000
1996-07-16,13.866440773010254,14.087821195703695,13.689784615841706,13.953651811241583,244000
1996-07-17,14.052042007446289,14.344979535813554,13.732270773993108,13.866440152450789,156000
1996-07-18,14.025209426879883,14.132545108857657,13.81948206331802,13.81948206331802,204000
1996-07-19,14.040863037109375,14.087822239848768,13.953652845442443,14.038626397153287,98000
1996-07-22,13.51089096069336,13.908928393431435,13.51089096069336,13.908928393431435,12000
1996-07-23,13.633880615234375,13.853024398969406,13.575739922859443,13.6897846678105,134000
1996-07-24,13.182175636291504,13.197828702614105,12.96974006802003,13.197828702614105,180000
1996-07-25,12.974213600158691,13.238080816408505,12.969741173252805,13.014464589283456,120000
1996-07-26,12.634316444396973,12.833334743939247,12.634316444396973,12.768485835338588,62000
1996-07-29,11.784575462341309,12.500147567169991,11.628043931124376,12.47778543240859,110000
1996-07-30,11.171865463256836,11.513998838992805,10.959429896642714,11.406662309292178,128000
1996-07-31,12.142359733581543,12.287710607715844,10.829732852032022,11.180810224850063,136000
1996-08-01,12.18708324432373,12.386101531462131,11.853894721577731,12.254167935613465,98000
1996-08-02,12.238515853881836,12.29889233680773,11.98359349465797,11.985829281568618,120000
1996-08-05,12.433061599731445,12.477785014728964,12.046205638105064,12.048442278020445,90000
1996-08-06,12.468839645385742,12.522507911768567,12.298891699058414,12.35255996544124,146000
1996-08-07,12.81320858001709,12.969740096616363,12.524743466244903,12.56723109180976,106000
1996-08-08,12.898181915283203,12.969739027884458,12.83556965501412,12.969739027884458,64000
1996-08-09,12.354795455932617,12.723762539266746,12.077510983489715,12.723762539266746,92000
1996-08-12,12.285472869873047,12.43305951752833,12.254166740526175,12.343613555541276,66000
1996-08-13,11.56319522857666,12.209446006852284,11.451387111836151,12.207210219849898,82000
1996-08-14,11.905327796936035,12.254168550353784,11.851659529395057,11.851659529395057,394000
1996-08-15,11.905327796936035,11.905327796936035,11.905327796936035,11.905327796936035,0
1996-08-16,11.496108055114746,11.717488453951145,11.449148860916376,11.717488453951145,424000
1996-08-19,11.209880828857422,11.449150104946114,11.069002377926836,11.377592986098737,434000
1996-08-20,11.185282707214355,11.225533692467264,11.046640898581071,11.095835883757195,414000
1996-08-21,11.32168960571289,11.337342673075623,11.180811146420103,11.180811146420103,198000
1996-08-22,11.420080184936523,11.806936139710391,11.113726205126591,11.113726205126591,458000
1996-08-23,11.554247856140137,11.621333393985028,11.386535717584009,11.415606060448257,194000
1996-08-26,11.572137832641602,11.715252057758862,11.54753991525681,11.578846045372702,458000
1996-08-27,11.623571395874023,11.668294811951915,11.36864903316672,11.540833630598263,140000
1996-08-28,11.967940330505371,11.985829184730624,11.628043569943635,11.628043569943635,478000
1996-08-29,11.907563209533691,12.030551954707283,11.874020436746282,11.972412115307673,274000
1996-08-30,11.896382331848145,11.938869103905313,11.862839559731134,11.938869103905313,86000
1996-09-02,12.2564058303833,12.298892606844058,11.874021430123612,11.938870341322836,664000
1996-09-03,12.126707077026367,12.83109848619038,11.641460306334652,12.388338488697743,1566000
1996-09-04,12.137887001037598,12.298890937184275,11.851658539468483,11.941105360222883,526000
1996-09-05,12.278766632080078,12.388338955444507,12.21615436331651,12.245223857797775,318000
1996-09-06,12.21168327331543,12.314546541266582,12.209446633170074,12.314546541266582,162000
1996-09-09,12.122235298156738,12.164722926654237,12.077511882751677,12.164722926654237,202000
1996-09-10,11.967940330505371,12.052914733902854,11.851659792442552,11.985829184730624,548000
1996-09-11,11.766685485839844,12.0529148330522,11.672767081071243,11.985829283328114,686000
1996-09-12,11.75997543334961,11.885200806489683,11.628041847497268,11.695126533704139,534000
1996-09-13,11.751030921936035,11.804699184275247,11.721960577626126,11.762211561123511,264000
1996-09-16,11.927688598632812,12.003718143663837,11.672766257360598,11.71748966967793,592000
1996-09-17,12.01042652130127,12.155777400064535,11.71748983001909,12.066330574205887,972000
1996-09-18,11.751030921936035,11.76668398740412,11.628042184817621,11.628042184817621,154000
1996-09-19,11.706307411193848,11.896381687853951,11.607916592953332,11.84942249185471,102000
1996-09-20,11.639223098754883,11.672765870137194,11.560957769566969,11.632514885689664,80000
1996-09-23,11.357468605041504,11.628044040487614,11.27472998518848,11.628044040487614,70000
1996-09-24,11.136087417602539,11.404427048164996,11.069002723218967,11.404427048164996,224000
1996-09-25,11.16515827178955,11.359704150247603,11.098073574358658,11.27025817134915,232000
1996-09-26,10.624005317687988,11.314979411826643,10.608352251884533,11.314979411826643,344000
1996-09-27,10.201370239257812,10.554684225112135,10.107451849921182,10.509960816987428,322000
1996-09-30,9.774264335632324,10.241622248713652,9.69376236353745,10.241622248713652,204000
1996-10-01,9.77873706817627,9.962102297895198,9.615497332110792,9.660220746121592,266000
1996-10-02,9.77873706817627,9.77873706817627,9.77873706817627,9.77873706817627,0
